gene_id	gene_name	vtype	group	chrom	start	end	arm	cytoband	biotype	n_samples	vtypes
ENSG00000286777	ENSG00000286777	SNV	GroupA	18	57046406	57047692	q	18q4	lncRNA	1	SNV
ENSG00000286789	ENSG00000286789	SNV	GroupA	10	133541809	133542575	q	10q10	lncRNA	1	SNV
ENSG00000286791	ENSG00000286791	SNV	GroupA	12	127146535	127151330	q	12q10	lncRNA	1	SNV
ENSG00000286794	ENSG00000286794	SNV	GroupA	X	102142563	102143971	q	Xq5	lncRNA	1	SNV
ENSG00000286805	ENSG00000286805	SNV	GroupA	6	161435098	161446016	q	6q11	lncRNA	1	SNV
ENSG00000286806	ENSG00000286806	SNV	GroupA	3	128563316	128564431	q	3q4	lncRNA	1	SNV
ENSG00000286816	ENSG00000286816	SNV	GroupA	11	64486136	64490674	q	11q2	lncRNA	1	SNV
ENSG00000286827	ENSG00000286827	SNV	GroupA	3	120811530	120908093	q	3q3	lncRNA	1	SNV
ENSG00000286829	ENSG00000286829	SNV	GroupA	2	24402995	24413292	p	2p7	lncRNA	1	SNV
ENSG00000286832	ENSG00000286832	SNV	GroupA	10	22230826	22232973	p	10p2	lncRNA	1	SNV
ENSG00000286860	ENSG00000286860	SNV	GroupA	4	181590255	181591969	q	4q14	lncRNA	1	SNV
ENSG00000286875	ENSG00000286875	SNV	GroupA	6	82353861	82363657	q	6q3	lncRNA	1	SNV
ENSG00000286877	ENSG00000286877	SNV	GroupA	15	42749081	42749936	q	15q3	lncRNA	1	SNV
ENSG00000286887	ENSG00000286887	SNV	GroupA	6	134296301	134304297	q	6q8	lncRNA	1	SNV
ENSG00000286889	ENSG00000286889	SNV	GroupA	2	156803339	156891160	q	2q7	lncRNA	1	SNV
ENSG00000286892	ENSG00000286892	SNV	GroupA	3	157579694	157587495	q	3q7	lncRNA	1	SNV
ENSG00000286902	ENSG00000286902	SNV	GroupA	21	26317390	26320773	q	21q2	lncRNA	1	SNV
ENSG00000286913	ENSG00000286913	SNV	GroupA	3	159711852	159731646	q	3q7	lncRNA	1	SNV
ENSG00000286916	ENSG00000286916	SNV	GroupA	9	43244631	43244987	q	9q1	processed_pseudogene	1	SNV
ENSG00000286924	ENSG00000286924	SNV	GroupA	10	22964926	23133804	p	10p2	lncRNA	1	SNV
ENSG00000286934	ENSG00000286934	SNV	GroupA	8	4317388	4329027	p	8p5	lncRNA	1	SNV
ENSG00000286948	ENSG00000286948	SNV	GroupA	11	71563389	71565608	q	11q2	lncRNA	1	SNV
ENSG00000286950	ENSG00000286950	SNV	GroupA	12	32755510	32756463	p	12p1	lncRNA	1	SNV
ENSG00000286965	ENSG00000286965	SNV	GroupA	2	212932894	212937520	q	2q12	lncRNA	1	SNV
ENSG00000286969	ENSG00000286969	SNV	GroupA	8	5853138	5854977	p	8p4	lncRNA	1	SNV
ENSG00000286972	ENSG00000286972	SNV	GroupA	20	40717257	40758636	q	20q2	lncRNA	1	SNV
ENSG00000286985	ENSG00000286985	SNV	GroupA	8	11632205	11649333	p	8p4	lncRNA	1	SNV
ENSG00000286998	ENSG00000286998	SNV	GroupA	11	18761664	18764965	p	11p4	lncRNA	1	SNV
ENSG00000287002	ENSG00000287002	SNV	GroupA	6	7232556	7232678	p	6p6	unprocessed_pseudogene	1	SNV
ENSG00000287003	ENSG00000287003	SNV	GroupA	5	173757562	173773164	q	5q13	lncRNA	1	SNV
ENSG00000287006	ENSG00000287006	SNV	GroupA	11	112698772	112721151	q	11q6	lncRNA	1	SNV
ENSG00000287020	ENSG00000287020	SNV	GroupA	15	46317393	46351753	q	15q3	lncRNA	1	SNV
ENSG00000287023	ENSG00000287023	SNV	GroupA	10	4746530	4785100	p	10p4	lncRNA	1	SNV
ENSG00000287028	ENSG00000287028	SNV	GroupA	11	111097155	111106001	q	11q6	lncRNA	1	INDEL,SNV
ENSG00000287040	ENSG00000287040	SNV	GroupA	1	159900475	159903431	q	1q4	lncRNA	1	SNV
ENSG00000287051	ENSG00000287051	SNV	GroupA	12	52298856	52306287	q	12q2	lncRNA	1	SNV
ENSG00000287052	ENSG00000287052	SNV	GroupA	8	79747351	79749561	q	8q4	lncRNA	1	SNV
ENSG00000287057	ENSG00000287057	SNV	GroupA	10	85199002	85212800	q	10q5	lncRNA	1	SNV
ENSG00000287062	ENSG00000287062	SNV	GroupA	20	14522081	14523314	p	20p2	lncRNA	1	SNV
ENSG00000287066	ENSG00000287066	SNV	GroupA	21	16505555	16507916	q	21q1	lncRNA	1	SNV
ENSG00000287068	ENSG00000287068	SNV	GroupA	11	133532415	133549866	q	11q9	lncRNA	1	SNV
ENSG00000287085	ENSG00000287085	SNV	GroupA	2	152450162	152452891	q	2q6	lncRNA	1	SNV
ENSG00000287107	ENSG00000287107	SNV	GroupA	20	48120269	48136844	q	20q3	lncRNA	1	SNV
ENSG00000287108	ENSG00000287108	SNV	GroupA	15	80769600	80773135	q	15q7	lncRNA	1	SNV
ENSG00000287118	ENSG00000287118	SNV	GroupA	14	79639754	79644431	q	14q7	lncRNA	1	SNV
ENSG00000287123	ENSG00000287123	SNV	GroupA	2	64836985	64848264	p	2p3	lncRNA	1	SNV
ENSG00000287131	ENSG00000287131	SNV	GroupA	3	71785428	71786425	p	3p2	lncRNA	1	SNV
ENSG00000287135	ENSG00000287135	SNV	GroupA	2	104928803	104936467	q	2q2	lncRNA	1	SNV
ENSG00000287137	ENSG00000287137	SNV	GroupA	6	48754649	48795513	p	6p2	lncRNA	1	SNV
ENSG00000287145	ENSG00000287145	SNV	GroupA	2	41716133	41731611	p	2p6	lncRNA	1	SNV
ENSG00000287160	ENSG00000287160	SNV	GroupA	X	130497785	130520309	q	Xq7	lncRNA	1	SNV
ENSG00000287161	ENSG00000287161	SNV	GroupA	16	86899356	86961268	q	16q6	lncRNA	1	SNV
ENSG00000287162	ENSG00000287162	SNV	GroupA	5	77958198	77959094	q	5q3	lncRNA	1	SNV
ENSG00000287172	ENSG00000287172	SNV	GroupA	2	76185020	76399490	p	2p2	lncRNA	1	SNV
ENSG00000287174	ENSG00000287174	SNV	GroupA	4	59903404	59920670	q	4q1	lncRNA	1	SNV
ENSG00000287175	ENSG00000287175	SNV	GroupA	10	3809835	3816169	p	10p4	lncRNA	1	SNV
ENSG00000287178	ENSG00000287178	SNV	GroupA	3	192078950	192119864	q	3q11	lncRNA	1	SNV
ENSG00000287184	ENSG00000287184	SNV	GroupA	7	159107761	159109216	q	7q10	lncRNA	1	SNV
ENSG00000287189	ENSG00000287189	SNV	GroupA	6	166309504	166317547	q	6q11	lncRNA	1	SNV
ENSG00000287196	ENSG00000287196	SNV	GroupA	17	19403283	19403872	p	17p1	lncRNA	1	SNV
ENSG00000287210	ENSG00000287210	SNV	GroupA	4	171494684	171525072	q	4q13	lncRNA	1	SNV
ENSG00000287211	ENSG00000287211	SNV	GroupA	20	26135983	26188191	p	20p1	lncRNA	1	SNV
ENSG00000287213	ENSG00000287213	SNV	GroupA	20	2194074	2201329	p	20p3	lncRNA	1	SNV
ENSG00000287214	ENSG00000287214	SNV	GroupA	8	67313043	67314637	q	8q3	lncRNA	1	SNV
ENSG00000287220	ENSG00000287220	SNV	GroupA	1	208106102	208107655	q	1q9	lncRNA	1	SNV
ENSG00000287230	ENSG00000287230	SNV	GroupA	8	70525053	70535646	q	8q3	lncRNA	1	SNV
ENSG00000287251	ENSG00000287251	SNV	GroupA	11	134945118	134980574	q	11q9	lncRNA	1	SNV
ENSG00000287290	ENSG00000287290	SNV	GroupA	4	116751473	116952699	q	4q7	lncRNA	1	SNV
ENSG00000287310	ENSG00000287310	SNV	GroupA	14	69582916	69584946	q	14q6	lncRNA	1	SNV
ENSG00000287320	ENSG00000287320	SNV	GroupA	4	34140598	34180729	p	4p2	lncRNA	1	SNV
ENSG00000287325	ENSG00000287325	SNV	GroupA	8	141507333	141509785	q	8q10	lncRNA	1	SNV
ENSG00000287342	ENSG00000287342	SNV	GroupA	7	329776	333172	p	7p6	lncRNA	1	SNV
ENSG00000287347	ENSG00000287347	SNV	GroupA	6	16901104	16952699	p	6p5	lncRNA	1	SNV
ENSG00000287368	ENSG00000287368	SNV	GroupA	9	34810020	34895175	p	9p1	lncRNA	1	SNV
ENSG00000287372	ENSG00000287372	SNV	GroupA	1	90388193	90420396	p	1p4	lncRNA	1	SNV
ENSG00000287411	ENSG00000287411	SNV	GroupA	6	170612622	170638715	q	6q12	lncRNA	1	SNV
ENSG00000287416	ENSG00000287416	SNV	GroupA	4	36902242	36913339	p	4p2	lncRNA	1	SNV
ENSG00000287424	ENSG00000287424	SNV	GroupA	4	165647636	165757667	q	4q12	lncRNA	1	SNV
ENSG00000287442	ENSG00000287442	SNV	GroupA	12	38155476	38167631	q	12q1	lncRNA	1	SNV
ENSG00000287448	ENSG00000287448	SNV	GroupA	16	35499494	35522465	p	16p1	lncRNA	1	SNV
ENSG00000287455	ENSG00000287455	SNV	GroupA	12	17066368	17075631	p	12p2	lncRNA	1	SNV
ENSG00000287458	ENSG00000287458	SNV	GroupA	6	35650997	35652856	p	6p3	lncRNA	1	INDEL
ENSG00000287462	ENSG00000287462	SNV	GroupA	17	12596743	12632959	p	17p2	lncRNA	1	INDEL
ENSG00000287463	ENSG00000287463	SNV	GroupA	2	134718188	134725474	q	2q5	lncRNA	1	SNV
ENSG00000287464	ENSG00000287464	SNV	GroupA	8	1810823	1817113	p	8p5	lncRNA	1	SNV
ENSG00000287472	ENSG00000287472	SNV	GroupA	1	189868381	189876160	q	1q7	lncRNA	1	SNV
ENSG00000287482	ENSG00000287482	SNV	GroupA	15	25091786	25107469	q	15q1	lncRNA	1	SNV
ENSG00000287492	ENSG00000287492	SNV	GroupA	14	48262021	48265609	q	14q4	lncRNA	1	SNV
ENSG00000287509	ENSG00000287509	SNV	GroupA	18	9335269	9336242	p	18p1	lncRNA	1	SNV
ENSG00000287512	ENSG00000287512	SNV	GroupA	4	98961083	98964790	q	4q5	lncRNA	1	SNV
ENSG00000287528	ENSG00000287528	SNV	GroupA	10	35641097	35647826	p	10p1	lncRNA	1	SNV
ENSG00000287545	ENSG00000287545	SNV	GroupA	11	119832966	119867682	q	11q7	lncRNA	1	SNV
ENSG00000287561	ENSG00000287561	SNV	GroupA	20	2206683	2207397	p	20p3	lncRNA	1	SNV
ENSG00000287575	ENSG00000287575	SNV	GroupA	13	110132003	110136906	q	13q10	lncRNA	1	SNV
ENSG00000287581	ENSG00000287581	SNV	GroupA	5	14356886	14359285	p	5p4	lncRNA	1	SNV
ENSG00000287588	ENSG00000287588	SNV	GroupA	7	63925832	63930920	q	7q1	lncRNA	1	SNV
ENSG00000287596	ENSG00000287596	SNV	GroupA	15	53419865	53453487	q	15q4	lncRNA	1	SNV
ENSG00000287598	ENSG00000287598	SNV	GroupA	6	60789805	60942327	q	6q1	lncRNA	1	SNV
ENSG00000287605	ENSG00000287605	SNV	GroupA	3	182149430	182158313	q	3q10	lncRNA	1	SNV
ENSG00000287610	ENSG00000287610	SNV	GroupA	7	155534964	155536825	q	7q10	lncRNA	1	SNV
ENSG00000287611	ENSG00000287611	SNV	GroupA	18	24500130	24508275	q	18q1	lncRNA	1	SNV
ENSG00000287617	ENSG00000287617	SNV	GroupA	3	125799887	125800616	q	3q4	lncRNA	1	SNV
ENSG00000287618	ENSG00000287618	SNV	GroupA	12	64099415	64130539	q	12q3	lncRNA	1	SNV
ENSG00000287636	ENSG00000287636	SNV	GroupA	7	148584818	148625479	q	7q9	lncRNA	1	SNV
ENSG00000287653	ENSG00000287653	SNV	GroupA	10	1957589	1960190	p	10p4	lncRNA	1	SNV
ENSG00000287662	ENSG00000287662	SNV	GroupA	2	208885755	208888143	q	2q12	lncRNA	1	SNV
ENSG00000287664	ENSG00000287664	SNV	GroupA	17	60019149	60020006	q	17q4	lncRNA	1	SNV
ENSG00000287693	ENSG00000287693	SNV	GroupA	18	71137829	71208366	q	18q6	lncRNA	1	INDEL
ENSG00000287694	ENSG00000287694	SNV	GroupA	16	76277288	76819624	q	16q4	protein_coding	1	SNV
ENSG00000287699	ENSG00000287699	SNV	GroupA	7	64294516	64300818	q	7q1	lncRNA	1	SNV
ENSG00000287703	ENSG00000287703	SNV	GroupA	1	34640157	34685732	p	1p9	lncRNA	1	SNV
ENSG00000287715	ENSG00000287715	SNV	GroupA	12	56987734	56990756	q	12q3	lncRNA	1	SNV
ENSG00000287728	ENSG00000287728	SNV	GroupA	6	113129707	113140870	q	6q6	lncRNA	1	SNV
ENSG00000287731	ENSG00000287731	SNV	GroupA	6	126719560	126721778	q	6q7	lncRNA	1	SNV
ENSG00000287740	ENSG00000287740	SNV	GroupA	8	2873525	2877916	p	8p5	lncRNA	1	SNV
ENSG00000287754	ENSG00000287754	SNV	GroupA	20	11566484	11581335	p	20p2	lncRNA	1	SNV
ENSG00000287772	ENSG00000287772	SNV	GroupA	14	96749695	96755556	q	14q8	lncRNA	1	SNV
ENSG00000287773	ENSG00000287773	SNV	GroupA	22	36754086	36755731	q	22q3	lncRNA	1	SNV
ENSG00000287784	ENSG00000287784	SNV	GroupA	3	127165506	127218473	q	3q4	lncRNA	1	SNV
ENSG00000287796	ENSG00000287796	SNV	GroupA	X	147879361	147885249	q	Xq9	lncRNA	1	SNV
ENSG00000287798	ENSG00000287798	SNV	GroupA	8	11946461	11950753	p	8p4	lncRNA	1	SNV
ENSG00000287802	ENSG00000287802	SNV	GroupA	11	106465985	106469296	q	11q6	lncRNA	1	SNV
ENSG00000287806	ENSG00000287806	SNV	GroupA	X	131385453	131407083	q	Xq8	lncRNA	1	SNV
ENSG00000287810	ENSG00000287810	SNV	GroupA	1	26817300	26817476	p	1p10	unprocessed_pseudogene	1	SNV
ENSG00000287843	ENSG00000287843	SNV	GroupA	9	23826491	23828877	p	9p2	lncRNA	1	INDEL
ENSG00000287850	ENSG00000287850	SNV	GroupA	20	32275117	32277510	q	20q1	lncRNA	1	SNV
ENSG00000287886	ENSG00000287886	SNV	GroupA	20	53738728	53741797	q	20q3	lncRNA	1	SNV
ENSG00000287898	ENSG00000287898	SNV	GroupA	11	17476595	17492367	p	11p4	lncRNA	1	SNV
ENSG00000287913	ENSG00000287913	SNV	GroupA	14	68731234	68736678	q	14q6	lncRNA	1	SNV
ENSG00000287914	ENSG00000287914	SNV	GroupA	6	152091712	152094009	q	6q10	lncRNA	1	SNV
ENSG00000287946	ENSG00000287946	SNV	GroupA	16	85345271	85352961	q	16q5	lncRNA	1	SNV
ENSG00000287956	ENSG00000287956	SNV	GroupA	2	21094101	21096543	p	2p8	lncRNA	1	SNV
ENSG00000287971	ENSG00000287971	SNV	GroupA	2	242037716	242041501	q	2q15	lncRNA	1	SNV
ENSG00000287983	ENSG00000287983	SNV	GroupA	20	39231115	39233836	q	20q2	lncRNA	1	SNV
ENSG00000287992	ENSG00000287992	SNV	GroupA	6	120840733	120845475	q	6q7	lncRNA	1	SNV
ENSG00000287994	ENSG00000287994	SNV	GroupA	18	32554033	32566634	q	18q2	lncRNA	1	SNV
ENSG00000288010	ENSG00000288010	SNV	GroupA	6	42893761	42903072	p	6p2	lncRNA	1	SNV
ENSG00000288013	ENSG00000288013	SNV	GroupA	11	130771402	130785533	q	11q8	lncRNA	1	INDEL,SNV
ENSG00000288015	ENSG00000288015	SNV	GroupA	13	59121879	59230636	q	13q5	lncRNA	1	SNV
ENSG00000288016	ENSG00000288016	SNV	GroupA	13	84086739	84448603	q	13q7	lncRNA	1	INDEL,SNV
ENSG00000288059	ENSG00000288059	SNV	GroupA	X	81475532	81498083	q	Xq3	lncRNA	1	SNV
ENSG00000288072	ENSG00000288072	SNV	GroupA	19	30078133	30085893	q	19q1	lncRNA	1	SNV
ENSG00000288074	ENSG00000288074	SNV	GroupA	3	115418862	115438550	q	3q3	lncRNA	1	SNV
ENSG00000288077	ENSG00000288077	SNV	GroupA	3	15501439	15504060	p	3p8	lncRNA	1	SNV
ENSG00000288089	ENSG00000288089	SNV	GroupA	2	165433438	165436614	q	2q8	lncRNA	1	SNV
ENSG00000288090	ENSG00000288090	SNV	GroupA	10	78288059	78290565	q	10q4	lncRNA	1	SNV
ENSG00000288528	ENSG00000288528	SNV	GroupA	11	102316173	102328586	q	11q5	lncRNA	1	SNV
ENSG00000288530	ENSG00000288530	SNV	GroupA	12	71582293	71583852	q	12q4	lncRNA	1	SNV
ENSG00000288536	ENSG00000288536	SNV	GroupA	21	15102313	15138649	q	21q1	lncRNA	1	SNV
ENSG00000288555	ENSG00000288555	SNV	GroupA	21	15190406	15224394	q	21q1	lncRNA	1	SNV
ENSG00000288566	ENSG00000288566	SNV	GroupA	10	3200829	3210666	p	10p4	lncRNA	1	INDEL
ENSG00000288570	ENSG00000288570	SNV	GroupA	9	130713626	130713724	q	9q9	protein_coding	1	SNV
ENSG00000288577	ENSG00000288577	SNV	GroupA	20	3406380	3410036	p	20p3	lncRNA	1	SNV
ENSG00000288581	ENSG00000288581	SNV	GroupA	13	99835813	99841250	q	13q9	lncRNA	1	SNV
ENSG00000288583	ENSG00000288583	SNV	GroupA	9	34702953	34774466	p	9p1	lncRNA	1	SNV
ENSG00000288589	ENSG00000288589	SNV	GroupA	4	3972360	3973254	p	4p5	lncRNA	1	INDEL
ENSG00000288595	ENSG00000288595	SNV	GroupA	X	114040388	114056276	q	Xq6	lncRNA	1	SNV
ENSG00000288597	ENSG00000288597	SNV	GroupA	X	103707034	103919047	q	Xq5	lncRNA	1	SNV
ENSG00000288634	ENSG00000288634	SNV	GroupA	7	112450487	112450645	q	7q6	protein_coding	1	SNV
ENSG00000288690	ENSG00000288690	SNV	GroupA	9	64054497	64060381	q	9q3	transcribed_unprocessed_pseudogene	1	SNV
ENSG00000288696	ENSG00000288696	SNV	GroupA	6	163926892	164009980	q	6q11	lncRNA	1	SNV
ENSG00000288706	ENSG00000288706	SNV	GroupA	X	23783278	23783367	p	Xp4	protein_coding	1	SNV
ENSG00000288726	ENSG00000288726	SNV	GroupA	15	33201469	33209944	q	15q2	lncRNA	1	SNV
ENSG00000288763	ENSG00000288763	SNV	GroupA	5	962318	964131	p	5p5	lncRNA	1	INDEL,SNV
ENSG00000288776	ENSG00000288776	SNV	GroupA	4	173516539	173519290	q	4q13	lncRNA	1	SNV
ENSG00000288782	ENSG00000288782	SNV	GroupA	8	2203320	2207704	p	8p5	lncRNA	1	SNV
ENSG00000288794	ENSG00000288794	SNV	GroupA	3	188300455	188301990	q	3q10	lncRNA	1	SNV
ENSG00000288795	ENSG00000288795	SNV	GroupA	14	23057702	23058661	q	14q1	lncRNA	1	SNV
ENSG00000288802	ENSG00000288802	SNV	GroupA	14	62131154	62134188	q	14q5	lncRNA	1	INDEL,SNV
ENSG00000288809	ENSG00000288809	SNV	GroupA	11	86244353	86244973	q	11q4	lncRNA	1	SNV
ENSG00000288822	ENSG00000288822	SNV	GroupA	1	79488644	79493814	p	1p5	lncRNA	1	SNV
ENSG00000288831	ENSG00000288831	SNV	GroupA	3	2097040	2098664	p	3p9	lncRNA	1	SNV
ENSG00000288862	ENSG00000288862	SNV	GroupA	1	229407361	229410570	q	1q11	lncRNA	1	SNV
ENSG00000288874	ENSG00000288874	SNV	GroupA	10	29991111	30001119	p	10p1	lncRNA	1	INDEL
ENSG00000288885	ENSG00000288885	SNV	GroupA	21	45555648	45556595	q	21q4	lncRNA	1	SNV
ENSG00000288898	ENSG00000288898	SNV	GroupA	2	218909158	218939965	q	2q13	lncRNA	1	INDEL,SNV
ENSG00000288901	ENSG00000288901	SNV	GroupA	15	75129685	75129955	q	15q6	lncRNA	1	SNV
ENSG00000288907	ENSG00000288907	SNV	GroupA	11	125625137	125625913	q	11q8	lncRNA	1	SNV
ENSG00000288948	ENSG00000288948	SNV	GroupA	2	101797890	101800135	q	2q1	lncRNA	1	SNV
ENSG00000288955	ENSG00000288955	SNV	GroupA	1	42924460	42925849	p	1p9	lncRNA	1	SNV
ENSG00000288970	ENSG00000288970	SNV	GroupA	6	170464595	170474167	q	6q12	lncRNA	1	SNV
ENSG00000288987	ENSG00000288987	SNV	GroupA	10	34018420	34021391	p	10p1	lncRNA	1	SNV
ENSG00000289000	ENSG00000289000	SNV	GroupA	9	131373054	131373420	q	9q9	lncRNA	1	SNV
ENSG00000289008	ENSG00000289008	SNV	GroupA	5	88685191	88686159	q	5q4	lncRNA	1	INDEL,SNV
ENSG00000289014	ENSG00000289014	SNV	GroupA	1	23167098	23167889	p	1p11	lncRNA	1	SNV
ENSG00000289024	ENSG00000289024	SNV	GroupA	17	44976344	44985879	q	17q2	lncRNA	1	SNV
ENSG00000289034	ENSG00000289034	SNV	GroupA	4	88006143	88007459	q	4q4	lncRNA	1	SNV
ENSG00000289039	ENSG00000289039	SNV	GroupA	10	133013653	133015790	q	10q10	lncRNA	1	SNV
ENSG00000289054	ENSG00000289054	SNV	GroupA	5	122326610	122329279	q	5q8	lncRNA	1	SNV
ENSG00000289062	ENSG00000289062	SNV	GroupA	1	152897800	152913134	q	1q3	lncRNA	1	SNV
ENSG00000289080	ENSG00000289080	SNV	GroupA	16	29145438	29147838	p	16p1	lncRNA	1	SNV
ENSG00000289106	ENSG00000289106	SNV	GroupA	1	161364221	161364751	q	1q4	lncRNA	1	SNV
ENSG00000289108	ENSG00000289108	SNV	GroupA	7	65219563	65252413	q	7q1	lncRNA	1	SNV
ENSG00000289117	ENSG00000289117	SNV	GroupA	6	26157477	26157891	p	6p4	lncRNA	1	INDEL,SNV
ENSG00000289120	ENSG00000289120	SNV	GroupA	22	22790853	22818916	q	22q1	lncRNA	1	SNV
ENSG00000289139	ENSG00000289139	SNV	GroupA	4	184859719	184860183	q	4q14	lncRNA	1	SNV
ENSG00000289146	ENSG00000289146	SNV	GroupA	7	152743662	152759668	q	7q10	lncRNA	1	SNV
ENSG00000289150	ENSG00000289150	SNV	GroupA	11	6040309	6094777	p	11p5	lncRNA	1	SNV
ENSG00000289160	ENSG00000289160	SNV	GroupA	22	46047286	46048412	q	22q4	lncRNA	1	SNV
ENSG00000289171	ENSG00000289171	SNV	GroupA	16	24550351	24550660	p	16p2	lncRNA	1	INDEL,SNV
ENSG00000289190	ENSG00000289190	SNV	GroupA	6	128520728	128521180	q	6q7	lncRNA	1	SNV
ENSG00000289192	ENSG00000289192	SNV	GroupA	1	101964793	101967614	p	1p3	lncRNA	1	SNV
ENSG00000289197	ENSG00000289197	SNV	GroupA	4	184894400	184973585	q	4q14	lncRNA	1	SNV
ENSG00000289213	ENSG00000289213	SNV	GroupA	17	18855722	18856213	p	17p1	lncRNA	1	SNV
ENSG00000289221	ENSG00000289221	SNV	GroupA	21	36429346	36430100	q	21q3	lncRNA	1	SNV
ENSG00000289224	ENSG00000289224	SNV	GroupA	21	45975732	45977714	q	21q4	lncRNA	1	SNV
ENSG00000289226	ENSG00000289226	SNV	GroupA	9	130053392	130053879	q	9q9	lncRNA	1	SNV
ENSG00000289237	ENSG00000289237	SNV	GroupA	X	15853822	15854109	p	Xp5	lncRNA	1	SNV
ENSG00000289243	ENSG00000289243	SNV	GroupA	4	128653873	128661363	q	4q8	lncRNA	1	SNV
ENSG00000289254	ENSG00000289254	SNV	GroupA	19	3932493	3951407	p	19p3	lncRNA	1	SNV
ENSG00000289256	ENSG00000289256	SNV	GroupA	6	111873588	111877310	q	6q6	lncRNA	1	SNV
ENSG00000289265	ENSG00000289265	SNV	GroupA	2	225668964	225670631	q	2q14	lncRNA	1	SNV
ENSG00000289303	ENSG00000289303	SNV	GroupA	12	6689713	6690144	p	12p3	lncRNA	1	SNV
ENSG00000289356	ENSG00000289356	SNV	GroupA	9	97214834	97214929	q	9q6	lncRNA	1	SNV
ENSG00000289358	ENSG00000289358	SNV	GroupA	3	109337740	109382930	q	3q2	lncRNA	1	SNV
ENSG00000289362	ENSG00000289362	SNV	GroupA	10	71551031	71553693	q	10q4	lncRNA	1	SNV
ENSG00000289367	ENSG00000289367	SNV	GroupA	1	247937142	247937864	q	1q13	lncRNA	1	SNV
ENSG00000289379	ENSG00000289379	SNV	GroupA	4	77820363	77820767	q	4q3	lncRNA	1	SNV
ENSG00000289381	ENSG00000289381	SNV	GroupA	13	31796368	31814678	q	13q2	lncRNA	1	SNV
ENSG00000289397	ENSG00000289397	SNV	GroupA	15	30417251	30471673	q	15q2	lncRNA	1	SNV
ENSG00000289418	ENSG00000289418	SNV	GroupA	7	158433349	158439622	q	7q10	lncRNA	1	SNV
ENSG00000289422	ENSG00000289422	SNV	GroupA	2	208064701	208077198	q	2q12	lncRNA	1	SNV
ENSG00000289424	ENSG00000289424	SNV	GroupA	14	52311053	52314099	q	14q4	lncRNA	1	SNV
ENSG00000289428	ENSG00000289428	SNV	GroupA	19	44140615	44141509	q	19q2	lncRNA	1	INDEL,SNV
ENSG00000289430	ENSG00000289430	SNV	GroupA	5	148859611	148860384	q	5q11	lncRNA	1	SNV
ENSG00000289438	ENSG00000289438	SNV	GroupA	7	137846936	137848196	q	7q8	lncRNA	1	SNV
ENSG00000289442	ENSG00000289442	SNV	GroupA	14	81987403	82028779	q	14q7	lncRNA	1	SNV
ENSG00000289460	ENSG00000289460	SNV	GroupA	3	33275247	33277376	p	3p6	lncRNA	1	SNV
ENSG00000289461	ENSG00000289461	SNV	GroupA	8	23509012	23509748	p	8p3	lncRNA	1	SNV
ENSG00000289472	ENSG00000289472	SNV	GroupA	X	24168659	24169609	p	Xp4	lncRNA	1	SNV
ENSG00000289482	ENSG00000289482	SNV	GroupA	14	101947743	101948072	q	14q9	lncRNA	1	SNV
ENSG00000289484	ENSG00000289484	SNV	GroupA	1	159501664	159581497	q	1q4	lncRNA	1	SNV
ENSG00000289508	ENSG00000289508	SNV	GroupA	4	169940276	169941684	q	4q12	lncRNA	1	SNV
ENSG00000289518	ENSG00000289518	SNV	GroupA	11	9613503	9614048	p	11p5	lncRNA	1	SNV
ENSG00000289533	ENSG00000289533	SNV	GroupA	2	67331881	67346628	p	2p3	lncRNA	1	SNV
ENSG00000289541	ENSG00000289541	SNV	GroupA	14	94390771	94420211	q	14q8	lncRNA	1	SNV
ENSG00000289551	ENSG00000289551	SNV	GroupA	16	85027037	85027656	q	16q5	lncRNA	1	SNV
ENSG00000289577	ENSG00000289577	SNV	GroupA	20	61159812	61162759	q	20q4	lncRNA	1	SNV
ENSG00000289579	ENSG00000289579	SNV	GroupA	17	42409892	42411209	q	17q2	lncRNA	1	SNV
ENSG00000289608	ENSG00000289608	SNV	GroupA	2	2682109	2693895	p	2p10	lncRNA	1	SNV
ENSG00000289618	ENSG00000289618	SNV	GroupA	16	67999046	67999758	q	16q4	lncRNA	1	SNV
ENSG00000289634	ENSG00000289634	SNV	GroupA	20	62603320	62604389	q	20q4	lncRNA	1	SNV
ENSG00000289636	ENSG00000289636	SNV	GroupA	10	46092768	46093081	q	10q1	lncRNA	1	SNV
ENSG00000289764	ENSG00000289764	SNV	GroupA	17	80545075	80545134	q	17q6	protein_coding	1	SNV
ENSG00000289831	ENSG00000289831	SNV	GroupA	12	122423304	122423686	q	12q9	lncRNA	1	SNV
ENSG00000289847	ENSG00000289847	SNV	GroupA	6	110530684	110566607	q	6q6	lncRNA	1	SNV
ENSG00000289859	ENSG00000289859	SNV	GroupA	3	183361517	183368958	q	3q10	lncRNA	1	SNV
ENSG00000289873	ENSG00000289873	SNV	GroupA	22	32265955	32354940	q	22q2	lncRNA	1	SNV
ENSG00000289874	ENSG00000289874	SNV	GroupA	10	30433299	30433872	p	10p1	lncRNA	1	SNV
ENSG00000289875	ENSG00000289875	SNV	GroupA	20	31604359	31605126	q	20q1	lncRNA	1	SNV
ENSG00000289879	ENSG00000289879	SNV	GroupA	4	188434552	188455537	q	4q14	lncRNA	1	SNV
ENSG00000289889	ENSG00000289889	SNV	GroupA	16	31516802	31522284	p	16p1	lncRNA	1	SNV
